time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.355000,-0.325775434286,1.0120445606,0.019678042989,0.593951394693,2.09861843929,0.0282040896789,0.43319518258,-0.0284368712455,0.264565527212,0.334422055109,0.107805590204,0.970609498789,0.127280921191,-0.263466262038,0.0289310346296,-0.00086175405886
0.366000,-0.325775434286,1.0120445606,0.019678042989,0.593951394693,2.09861843929,0.0282040896789,0.43319518258,-0.0281608216465,0.264565527212,0.334422055109,0.107805590204,0.970609498789,0.127280921191,-0.263466262038,0.0289310346296,-0.00600192975253
0.375000,-0.325773467531,1.0120451862,0.0196788632175,0.593950950542,2.09862688449,0.02820357874,0.433201412443,-0.0281608216465,0.264338736641,0.334458951936,0.107807092535,0.970849884316,0.127234784585,-0.263420301733,0.0289680313245,-0.00600192975253
0.385000,-0.325773467531,1.0120451862,0.0196788632175,0.593950950542,2.09862688449,0.02820357874,0.433201412443,-0.0281608216465,0.264338736641,0.334458951936,0.107807092535,0.970849884316,0.127234784585,-0.263420301733,0.0289680313245,-0.00600192975253
0.395000,-0.325778787638,1.01204128468,0.0196720013229,0.593944262213,2.0986203118,0.0282004797919,0.433197849082,-0.0281608216465,0.264108647283,0.334477630363,0.107813663026,0.971120763414,0.127269776953,-0.263345717455,0.0290523999353,-0.00600192975253
0.405000,-0.325778787638,1.01204128468,0.0196720013229,0.593944262213,2.0986203118,0.0282004797919,0.433197849082,-0.029568143189,0.264108647283,0.334477630363,0.107813663026,0.971120763414,0.127269776953,-0.263345717455,0.0290523999353,-0.00110259884968
0.415000,-0.325782615027,1.01204289975,0.0196796263151,0.593949248897,2.09862321508,0.0282015909953,0.43319609139,-0.029568143189,0.263891939589,0.334507331686,0.107799193067,0.97137026353,0.127259640285,-0.263255238963,0.029112194728,-0.00110259884968
0.425000,-0.325782615027,1.01204289975,0.0196796263151,0.593949248897,2.09862321508,0.0282015909953,0.43319609139,-0.029568143189,0.263891939589,0.334507331686,0.107799193067,0.97137026353,0.127259640285,-0.263255238963,0.029112194728,-0.00110259884968
0.436000,-0.325780309357,1.01204961371,0.0196777905349,0.593937721279,2.09863421482,0.0282026132001,0.433212211539,-0.0294617097825,0.263692673416,0.334545001215,0.107775215762,0.971594020613,0.127233683842,-0.263183207891,0.0291440869787,-0.000101638994238
0.445000,-0.325780309357,1.01204961371,0.0196777905349,0.593937721279,2.09863421482,0.0282026132001,0.433212211539,-0.0294617097825,0.263692673416,0.334545001215,0.107775215762,0.971594020613,0.127233683842,-0.263183207891,0.0291440869787,-0.000101638994238
0.459000,-0.325785780072,1.01203860418,0.0196877405749,0.593970633137,2.0986067758,0.0282102075626,0.433190214077,-0.0294617097825,0.263485997067,0.334565744802,0.10777588756,0.971840780894,0.127266505158,-0.263131008618,0.0292279727027,-0.000101638994238
0.465000,-0.325785780072,1.01203860418,0.0196877405749,0.593970633137,2.0986067758,0.0282102075626,0.433190214077,-0.0294617097825,0.263485997067,0.334565744802,0.10777588756,0.971840780894,0.127266505158,-0.263131008618,0.0292279727027,-0.000101638994238
0.475000,-0.325772256581,1.01204883383,0.019675592552,0.593949011404,2.09863627543,0.0282131519959,0.433216116341,-0.0252583660185,0.263301863752,0.334596113659,0.107766149166,0.972028644451,0.127252587079,-0.263034568756,0.0292841549544,-0.00147922791075
0.487000,-0.325772256581,1.01204883383,0.019675592552,0.593949011404,2.09863627543,0.0282131519959,0.433216116341,-0.0252583660185,0.263301863752,0.334596113659,0.107766149166,0.972028644451,0.127252587079,-0.263034568756,0.0292841549544,-0.00147922791075
0.495000,-0.325777411121,1.01204417352,0.0196795311167,0.593944448265,2.09861672276,0.0281953661957,0.433191000067,-0.0252583660185,0.263099667092,0.334609886925,0.107775558826,0.97227171501,0.127227031762,-0.263027779227,0.0293146139511,-0.00147922791075
0.506000,-0.325777411121,1.01204417352,0.0196795311167,0.593944448265,2.09861672276,0.0281953661957,0.433191000067,-0.0252583660185,0.263099667092,0.334609886925,0.107775558826,0.97227171501,0.127227031762,-0.263027779227,0.0293146139511,-0.00147922791075
0.515000,-0.325778333163,1.01204208358,0.0196713476463,0.593944734217,2.09861658348,0.028202474093,0.433193691356,-0.0304993391037,0.262920359327,0.334627881545,0.107737247569,0.972501851643,0.127281534939,-0.262923001609,0.0294073431708,-0.000981743331067
0.527000,-0.325778333163,1.01204208358,0.0196713476463,0.593944734217,2.09861658348,0.028202474093,0.433193691356,-0.0304993391037,0.262920359327,0.334627881545,0.107737247569,0.972501851643,0.127281534939,-0.262923001609,0.0294073431708,-0.000981743331067
0.535000,-0.325778756407,1.01204677439,0.0196881575827,0.593949231692,2.09863665385,0.0281987115788,0.433213358456,-0.0304993391037,0.263882957816,0.337397282954,0.107184693467,0.961607269782,0.128278138774,-0.255375357864,0.0244487031641,-0.000981743331067
0.545000,-0.325778756407,1.01204677439,0.0196881575827,0.593949231692,2.09863665385,0.0281987115788,0.433213358456,-0.0304993391037,0.263882957816,0.337397282954,0.107184693467,0.961607269782,0.128278138774,-0.255375357864,0.0244487031641,-0.000981743331067
0.555000,-0.325778272411,1.0120466746,0.01968086061,0.593954650691,2.09862622074,0.0282104895413,0.433203092894,-0.0291694682091,0.267664047448,0.344207685746,0.107914607524,0.932241896606,0.124977839488,-0.273243659186,0.0147956220006,-0.304253697395
0.566000,-0.325778272411,1.0120466746,0.01968086061,0.593954650691,2.09862622074,0.0282104895413,0.433203092894,-0.0291694682091,0.267664047448,0.344207685746,0.107914607524,0.932241896606,0.124977839488,-0.273243659186,0.0147956220006,-0.304253697395
0.575000,-0.325780658287,1.012036727,0.0196824799566,0.593976089697,2.09859863531,0.028215389611,0.433184840231,-0.0291694682091,0.274155027487,0.345458163701,0.108089053644,0.901081807704,0.129472999988,-0.291412460758,0.010780495185,-0.304253697395
0.585000,-0.325780658287,1.012036727,0.0196824799566,0.593976089697,2.09859863531,0.028215389611,0.433184840231,-0.0291694682091,0.274155027487,0.345458163701,0.108089053644,0.901081807704,0.129472999988,-0.291412460758,0.010780495185,-0.304253697395
0.595000,-0.325769534867,1.01204730821,0.0196902692234,0.593959720517,2.09864536332,0.0282060934942,0.43322240794,-0.0247716922313,0.281320625571,0.337127438221,0.109812410355,0.872424074863,0.128878168398,-0.281098337455,0.00480245437012,-0.260936975479
0.605000,-0.325769534867,1.01204730821,0.0196902692234,0.593959720517,2.09864536332,0.0282060934942,0.43322240794,-0.0247716922313,0.281320625571,0.337127438221,0.109812410355,0.872424074863,0.128878168398,-0.281098337455,0.00480245437012,-0.260936975479
0.615000,-0.325770698565,1.0120474924,0.0196764905575,0.593945898907,2.09862475533,0.0282037400531,0.433201097745,-0.0247716922313,0.291366660641,0.324904862408,0.110738403813,0.845975812657,0.127602277068,-0.300085336497,-0.00167423449409,-0.260936975479
0.625000,-0.325770698565,1.0120474924,0.0196764905575,0.593945898907,2.09862475533,0.0282037400531,0.433201097745,-0.0307233128697,0.291366660641,0.324904862408,0.110738403813,0.845975812657,0.127602277068,-0.300085336497,-0.00167423449409,-0.472533971071
0.635000,-0.325772240378,1.01204546905,0.0196706450477,0.593944547489,2.09860519478,0.0282043076246,0.433181544922,-0.0307233128697,0.302427319365,0.313512682591,0.111850940705,0.817968574527,0.129605919802,-0.317516400138,-0.00656823060923,-0.472533971071
0.645000,-0.325772240378,1.01204546905,0.0196706450477,0.593944547489,2.09860519478,0.0282043076246,0.433181544922,-0.0307233128697,0.302427319365,0.313512682591,0.111850940705,0.817968574527,0.129605919802,-0.317516400138,-0.00656823060923,-0.472533971071
0.655000,-0.325772057421,1.01204498429,0.0196963496808,0.593960753204,2.09863826069,0.0281986123412,0.433220668657,-0.0307233128697,0.314091023273,0.303132309841,0.112949891162,0.796442078637,0.1287819014,-0.319783585702,-0.011300985281,-0.472533971071
0.665000,-0.325772057421,1.01204498429,0.0196963496808,0.593960753204,2.09863826069,0.0281986123412,0.433220668657,-0.0252983532846,0.314091023273,0.303132309841,0.112949891162,0.796442078637,0.1287819014,-0.319783585702,-0.011300985281,0.549882888794
0.677000,-0.325770450728,1.01204819819,0.0196773585575,0.593950207405,2.09863485552,0.0282106136474,0.433210814978,-0.0252983532846,0.327170533566,0.298021521843,0.113377033819,0.776238178473,0.128095343873,-0.320164927537,-0.0167864227286,0.549882888794
0.685000,-0.325770450728,1.01204819819,0.0196773585575,0.593950207405,2.09863485552,0.0282106136474,0.433210814978,-0.0252983532846,0.327170533566,0.298021521843,0.113377033819,0.776238178473,0.128095343873,-0.320164927537,-0.0167864227286,0.549882888794
0.696000,-0.325778503995,1.0120411956,0.0196651481629,0.593945159012,2.09858951479,0.028206099926,0.433169221574,-0.0252983532846,0.341182038814,0.29939271083,0.114507860191,0.757229606747,0.129312972867,-0.332689143918,-0.0210013238329,0.549882888794
0.705000,-0.325778503995,1.0120411956,0.0196651481629,0.593945159012,2.09858951479,0.028206099926,0.433169221574,-0.0316068977118,0.341182038814,0.29939271083,0.114507860191,0.757229606747,0.129312972867,-0.332689143918,-0.0210013238329,0.134218335152
0.715000,-0.325779040884,1.01203710541,0.0196972168261,0.593974585208,2.09863213313,0.0282029302082,0.433220047623,-0.0316068977118,0.356015045474,0.304658737318,0.114966616828,0.738002806527,0.129008490037,-0.336221489221,-0.0258569863523,0.134218335152
0.725000,-0.325779040884,1.01203710541,0.0196972168261,0.593974585208,2.09863213313,0.0282029302082,0.433220047623,-0.0316068977118,0.356015045474,0.304658737318,0.114966616828,0.738002806527,0.129008490037,-0.336221489221,-0.0258569863523,0.134218335152
0.740000,-0.325777092148,1.01204576119,0.0196827692814,0.593955996972,2.09864527026,0.0282112803204,0.433219901743,-0.0316068977118,0.371591162732,0.308067424751,0.114712421839,0.722143375108,0.128124591399,-0.329765461822,-0.0310755714465,0.134218335152
0.746000,-0.325777092148,1.01204576119,0.0196827692814,0.593955996972,2.09864527026,0.0282112803204,0.433219901743,-0.0231903418899,0.371591162732,0.308067424751,0.114712421839,0.722143375108,0.128124591399,-0.329765461822,-0.0310755714465,0.546263813972
0.755000,-0.325780383839,1.01204714532,0.0196720413679,0.593946539838,2.09859009961,0.0282097347956,0.433169083628,-0.0231903418899,0.387620396091,0.308485125616,0.115981473767,0.706942881275,0.129761295666,-0.336346124434,-0.0354231511738,0.546263813972
0.765000,-0.325780383839,1.01204714532,0.0196720413679,0.593946539838,2.09859009961,0.0282097347956,0.433169083628,-0.0231903418899,0.387620396091,0.308485125616,0.115981473767,0.706942881275,0.129761295666,-0.336346124434,-0.0354231511738,0.546263813972
0.776000,-0.325773261513,1.01204512893,0.0196849387665,0.593950777093,2.09863622676,0.0281997592444,0.433214184136,-0.0231903418899,0.404313692035,0.306640000416,0.116836069364,0.684624334024,0.129616216959,-0.346029371643,-0.0396896775304,0.546263813972
0.786000,-0.325773261513,1.01204512893,0.0196849387665,0.593950777093,2.09863622676,0.0281997592444,0.433214184136,-0.0311444737017,0.404313692035,0.306640000416,0.116836069364,0.684624334024,0.129616216959,-0.346029371643,-0.0396896775304,-0.196212872863
0.797000,-0.325772182641,1.01204571175,0.0196815058459,0.593948377339,2.09864373843,0.0282025972336,0.433221391871,-0.0311444737017,0.421039243109,0.301001815395,0.117108707425,0.661924061644,0.128754198771,-0.352955865022,-0.0452207028759,-0.196212872863
0.805000,-0.325772182641,1.01204571175,0.0196815058459,0.593948377339,2.09864373843,0.0282025972336,0.433221391871,-0.0311444737017,0.421039243109,0.301001815395,0.117108707425,0.661924061644,0.128754198771,-0.352955865022,-0.0452207028759,-0.196212872863
0.815000,-0.32577947332,1.01204625174,0.0196708458242,0.593941714756,2.09859180856,0.0282049841809,0.433170708281,-0.0296111386269,0.437219405033,0.294907263067,0.118505529841,0.643349159476,0.12955836918,-0.36439490847,-0.0483929156037,-0.219404473901
0.825000,-0.32577947332,1.01204625174,0.0196708458242,0.593941714756,2.09859180856,0.0282049841809,0.433170708281,-0.0296111386269,0.437219405033,0.294907263067,0.118505529841,0.643349159476,0.12955836918,-0.36439490847,-0.0483929156037,-0.219404473901
0.835000,-0.32577440398,1.01204557681,0.0196902560604,0.593956934761,2.09863192082,0.0282030179862,0.433215514067,-0.0296111386269,0.45337769616,0.291521030044,0.11892643,0.626042143398,0.130640607887,-0.367473863378,-0.0524492201746,-0.219404473901
0.845000,-0.32577440398,1.01204557681,0.0196902560604,0.593956934761,2.09863192082,0.0282030179862,0.433215514067,-0.0296111386269,0.45337769616,0.291521030044,0.11892643,0.626042143398,0.130640607887,-0.367473863378,-0.0524492201746,-0.219404473901
0.855000,-0.325774598494,1.01204171669,0.0196894623056,0.593968153678,2.09863717394,0.0282110938831,0.433222838418,-0.0268637761474,0.469314583035,0.290822262158,0.119427715588,0.611194098488,0.128384260384,-0.371302598019,-0.0572521225003,-0.384305924177
0.865000,-0.325774598494,1.01204171669,0.0196894623056,0.593968153678,2.09863717394,0.0282110938831,0.433222838418,-0.0268637761474,0.469314583035,0.290822262158,0.119427715588,0.611194098488,0.128384260384,-0.371302598019,-0.0572521225003,-0.384305924177
0.875000,-0.325774493674,1.01204636303,0.0196708947366,0.593951312638,2.09859930118,0.0282142106707,0.433178249845,-0.0268637761474,0.485458437361,0.291871411501,0.119565008694,0.595142080146,0.12944073449,-0.370945602213,-0.0600327311523,-0.384305924177
0.885000,-0.325774493674,1.01204636303,0.0196708947366,0.593951312638,2.09859930118,0.0282142106707,0.433178249845,-0.0268637761474,0.485458437361,0.291871411501,0.119565008694,0.595142080146,0.12944073449,-0.370945602213,-0.0600327311523,-0.384305924177
0.896000,-0.325768706638,1.01205001785,0.0196886157405,0.593946629848,2.09863166353,0.0281970978295,0.433210034443,-0.0300113987178,0.501448471918,0.291509124475,0.120360797381,0.580657079109,0.129891916253,-0.375089405829,-0.0636682716927,-0.0296447388828
0.906000,-0.325768706638,1.01205001785,0.0196886157405,0.593946629848,2.09863166353,0.0281970978295,0.433210034443,-0.0300113987178,0.501448471918,0.291509124475,0.120360797381,0.580657079109,0.129891916253,-0.375089405829,-0.0636682716927,-0.0296447388828
0.915000,-0.325771814825,1.0120439234,0.01968019376,0.593947221958,2.09863746587,0.0281985622346,0.433210017163,-0.0300113987178,0.517418173792,0.289810572704,0.120639758925,0.564771367362,0.129401262245,-0.381264317848,-0.0684925659117,-0.0296447388828
0.926000,-0.325771814825,1.0120439234,0.01968019376,0.593947221958,2.09863746587,0.0281985622346,0.433210017163,-0.0300113987178,0.517418173792,0.289810572704,0.120639758925,0.564771367362,0.129401262245,-0.381264317848,-0.0684925659117,-0.0296447388828
0.935000,-0.325774664566,1.01204637254,0.0196690110579,0.593943048242,2.09860765691,0.0282088278879,0.433185067535,-0.0307292956859,0.533086620227,0.286956427619,0.121262437054,0.548024782015,0.130198624278,-0.386585652672,-0.0721467058149,0.12265329808
0.945000,-0.325774664566,1.01204637254,0.0196690110579,0.593943048242,2.09860765691,0.0282088278879,0.433185067535,-0.0307292956859,0.533086620227,0.286956427619,0.121262437054,0.548024782015,0.130198624278,-0.386585652672,-0.0721467058149,0.12265329808
0.955000,-0.325778645569,1.01204387175,0.0196891374506,0.5939533709,2.09862315662,0.0281978006755,0.433202515004,-0.0307292956859,0.548411006201,0.283791074122,0.121969020457,0.532393180528,0.130866136543,-0.393474059604,-0.0754039048174,0.12265329808
0.965000,-0.325778645569,1.01204387175,0.0196891374506,0.5939533709,2.09862315662,0.0281978006755,0.433202515004,-0.0282217916101,0.548411006201,0.283791074122,0.121969020457,0.532393180528,0.130866136543,-0.393474059604,-0.0754039048174,0.610763847828
0.976000,-0.32577672218,1.01204043963,0.0196892912266,0.593973032077,2.09863800529,0.0282155218018,0.433217677593,-0.0282217916101,0.563252995758,0.281132847873,0.122550147622,0.518425813245,0.129780061366,-0.398306257266,-0.0791998454675,0.610763847828
0.985000,-0.32577672218,1.01204043963,0.0196892912266,0.593973032077,2.09863800529,0.0282155218018,0.433217677593,-0.0282217916101,0.563252995758,0.281132847873,0.122550147622,0.518425813245,0.129780061366,-0.398306257266,-0.0791998454675,0.610763847828
0.996000,-0.32576990081,1.01205405863,0.0196723602834,0.59393718714,2.09862010896,0.0282105488341,0.433197583142,-0.0282217916101,0.577805136327,0.280241328013,0.122965246352,0.504289984923,0.129876006781,-0.398450120891,-0.0819271293746,0.610763847828
1.005000,-0.32576990081,1.01205405863,0.0196723602834,0.59393718714,2.09862010896,0.0282105488341,0.433197583142,-0.0323505811393,0.577805136327,0.280241328013,0.122965246352,0.504289984923,0.129876006781,-0.398450120891,-0.0819271293746,-0.123857587576
1.015000,-0.325772506578,1.01204559729,0.0196898962966,0.59395564147,2.09861047488,0.028197958163,0.433187897226,-0.0323505811393,0.592235070622,0.280193795955,0.123196853806,0.490705355273,0.130165901908,-0.400827721908,-0.0846168186288,-0.123857587576
1.026000,-0.325772506578,1.01204559729,0.0196898962966,0.59395564147,2.09861047488,0.028197958163,0.433187897226,-0.0323505811393,0.592235070622,0.280193795955,0.123196853806,0.490705355273,0.130165901908,-0.400827721908,-0.0846168186288,-0.123857587576
1.036000,-0.325762701346,1.01204867135,0.019673199004,0.593940543436,2.09865045026,0.0282047911797,0.433225084916,-0.0323505811393,0.606385702458,0.279022339137,0.123502893097,0.478721249359,0.129810516897,-0.40763595156,-0.0885817927058,-0.123857587576
1.046000,-0.325762701346,1.01204867135,0.019673199004,0.593940543436,2.09865045026,0.0282047911797,0.433225084916,-0.0282512046397,0.606385702458,0.279022339137,0.123502893097,0.478721249359,0.129810516897,-0.40763595156,-0.0885817927058,0.0711748301983
1.055000,-0.325778953778,1.01203996642,0.0196798339064,0.593952441537,2.09859665061,0.0281983381132,0.433178185382,-0.0282512046397,0.620194254126,0.277280209465,0.124233357517,0.464895779361,0.130037054844,-0.40999979835,-0.0915886126069,0.0711748301983
1.065000,-0.325778953778,1.01203996642,0.0196798339064,0.593952441537,2.09859665061,0.0281983381132,0.433178185382,-0.0282512046397,0.620194254126,0.277280209465,0.124233357517,0.464895779361,0.130037054844,-0.40999979835,-0.0915886126069,0.0711748301983
1.075000,-0.325776456852,1.01204443102,0.0196696721452,0.59394197033,2.09862793604,0.0282079298289,0.433204256443,-0.0282512046397,0.63385182075,0.275252526655,0.124662018503,0.451347676847,0.130509918484,-0.415915209059,-0.0944447289595,0.0711748301983
1.085000,-0.325776456852,1.01204443102,0.0196696721452,0.59394197033,2.09862793604,0.0282079298289,0.433204256443,-0.0288011915982,0.63385182075,0.275252526655,0.124662018503,0.451347676847,0.130509918484,-0.415915209059,-0.0944447289595,0.211907297373
1.096000,-0.325784267699,1.01204207861,0.0196843531019,0.593946637188,2.09863345876,0.0281971902671,0.433208213861,-0.0288011915982,0.647112332902,0.273041422851,0.124962691333,0.438457099313,0.130137310008,-0.419812649745,-0.0978887308182,0.211907297373
1.105000,-0.325784267699,1.01204207861,0.0196843531019,0.593946637188,2.09863345876,0.0281971902671,0.433208213861,-0.0288011915982,0.647112332902,0.273041422851,0.124962691333,0.438457099313,0.130137310008,-0.419812649745,-0.0978887308182,0.211907297373
1.116000,-0.325784003217,1.01204920888,0.0196804844324,0.59394268668,2.09861984822,0.0282067626746,0.433195283049,-0.0288011915982,0.66007416692,0.271470125599,0.125304115376,0.426062586981,0.130712163529,-0.422659785385,-0.100815822914,0.211907297373
1.126000,-0.325784003217,1.01204920888,0.0196804844324,0.59394268668,2.09861984822,0.0282067626746,0.433195283049,-0.0300551634282,0.66007416692,0.271470125599,0.125304115376,0.426062586981,0.130712163529,-0.422659785385,-0.100815822914,0.167527973652
1.135000,-0.32578184092,1.01204388609,0.0196839422775,0.593957662315,2.0986172062,0.0282095232067,0.43319471971,-0.0300551634282,0.672612957302,0.270226412059,0.125970725418,0.415235123331,0.130655088895,-0.427309368558,-0.103303898499,0.167527973652
1.145000,-0.32578184092,1.01204388609,0.0196839422775,0.593957662315,2.0986172062,0.0282095232067,0.43319471971,-0.0300551634282,0.672612957302,0.270226412059,0.125970725418,0.415235123331,0.130655088895,-0.427309368558,-0.103303898499,0.167527973652
1.155000,-0.325775322111,1.01204258047,0.0196757429221,0.593951896167,2.09863277902,0.028209284844,0.433211627553,-0.0284590292722,0.684903497165,0.269608633572,0.126238420701,0.403546860462,0.130334847369,-0.427123368749,-0.106214173448,-0.257007777691
1.166000,-0.325775322111,1.01204258047,0.0196757429221,0.593951896167,2.09863277902,0.028209284844,0.433211627553,-0.0284590292722,0.684903497165,0.269608633572,0.126238420701,0.403546860462,0.130334847369,-0.427123368749,-0.106214173448,-0.257007777691
1.175000,-0.325781356667,1.01204083607,0.0196813001824,0.593952549462,2.09861024555,0.028200831705,0.43318728907,-0.0284590292722,0.697046024233,0.268775684983,0.126430598166,0.392842992643,0.130579200404,-0.432293805777,-0.108946224636,-0.257007777691
1.185000,-0.325781356667,1.01204083607,0.0196813001824,0.593952549462,2.09861024555,0.028200831705,0.43318728907,-0.0284590292722,0.697046024233,0.268775684983,0.126430598166,0.392842992643,0.130579200404,-0.432293805777,-0.108946224636,-0.257007777691
1.195000,-0.325776095845,1.01204651524,0.0196799645373,0.593949630087,2.09862866361,0.028209044852,0.433210873221,-0.0288251414895,0.7088915977,0.267499302496,0.126760811758,0.381267623325,0.131188819198,-0.435247000655,-0.111589529552,0.104871109128
1.206000,-0.325776095845,1.01204651524,0.0196799645373,0.593949630087,2.09862866361,0.028209044852,0.433210873221,-0.0288251414895,0.7088915977,0.267499302496,0.126760811758,0.381267623325,0.131188819198,-0.435247000655,-0.111589529552,0.104871109128
1.215000,-0.325780189208,1.01204138226,0.0196800293136,0.593953554691,2.09861981546,0.0282054195,0.433201138851,-0.0288251414895,0.720431740276,0.26573275465,0.126951906637,0.370568370398,0.131485786729,-0.438900230029,-0.114510011426,0.104871109128
1.225000,-0.325780189208,1.01204138226,0.0196800293136,0.593953554691,2.09861981546,0.0282054195,0.433201138851,-0.0288251414895,0.720431740276,0.26573275465,0.126951906637,0.370568370398,0.131485786729,-0.438900230029,-0.114510011426,0.104871109128
1.235000,-0.325776826381,1.01204796652,0.0196916304574,0.593957296889,2.09862247731,0.0282063134847,0.433199394836,-0.0276569854468,0.731586636221,0.264090974008,0.127504684192,0.360228433121,0.131088848491,-0.443207201145,-0.116900770243,-0.38777551055
1.245000,-0.325776826381,1.01204796652,0.0196916304574,0.593957296889,2.09862247731,0.0282063134847,0.433199394836,-0.0276569854468,0.731586636221,0.264090974008,0.127504684192,0.360228433121,0.131088848491,-0.443207201145,-0.116900770243,-0.38777551055
1.255000,-0.325768837539,1.01205008179,0.0196739997651,0.59394188548,2.09863698076,0.0282089323948,0.43321044447,-0.0276569854468,0.742462402127,0.262894525643,0.127972108771,0.349783488624,0.13114793699,-0.445313007616,-0.119079899834,-0.38777551055
1.265000,-0.325768837539,1.01205008179,0.0196739997651,0.59394188548,2.09863698076,0.0282089323948,0.43321044447,-0.0312377363443,0.742462402127,0.262894525643,0.127972108771,0.349783488624,0.13114793699,-0.445313007616,-0.119079899834,0.396122723818
1.275000,-0.325773010141,1.01204446827,0.019676195759,0.593943661962,2.09860996893,0.028198754436,0.433186890138,-0.0312377363443,0.75315041644,0.262035306962,0.128119880866,0.339792035854,0.131371360989,-0.447466077977,-0.121680749727,0.396122723818
